path,classification,reference_exists,generated_exists,duplicate_count,comparison_enabled,reason
JP/ShareCfg/island_animation_attachments.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_banner.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_buff_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_camera_photo_frame.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_card_diy.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_card_label.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_chara_att.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_chara_level.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_chara_skill.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_chara_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_collect_fragment.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_collection.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_collection_reward.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_combo.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_couple_word.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_dialogue.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_draw.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_draw_reward.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_dress_colordiff_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_dress_commander.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_dress_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_drop_time_set.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_exchange_group.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_exchange_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_farm_seed.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_fish.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_fish_point.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_fish_rod.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_formula.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_furniture_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_furniture_theme.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_illustrated_guide.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_integral_rank.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_interact_point.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_interaction.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_item_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_item_timeline.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_level.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_main_btns.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_manage_assistant.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_manage_event.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_manage_rank.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_manage_restaurant.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_map.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_map_details.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_minigame_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_npc_hud.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_order.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_order_favor.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_order_list.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_order_position.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_order_price.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_order_publish_random.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_production_commission.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_production_farm.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_production_mining.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_production_place.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_production_point.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_production_slot.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_prosperity.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_ranch_animal.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_scene_timeline.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_season.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_set.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_shop_banner.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_shop_goods.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_shop_normal_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_shop_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_shop_temporary_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_skin_colordiff_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_skin_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_speedup_ticket.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_storage_filter_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_storage_level.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_strollnpc.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_task.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_task_target.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_technology_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_unit_character.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_unit_interactive_item.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_unit_item.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_waypoint.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_wild_gather.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/island_world_objects.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_data_battleui.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_data_chat.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_data_frame.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_lack.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_medal_fetch.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_usage_invitation.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/item_virtual_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/l2dhx.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/land_based_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/livingarea_cover.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/login.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/loveletter_2018_2021.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/lover_badge.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/lover_character_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/lover_letter_content.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/lover_nation.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/lover_reward.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/mail_storeroom.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/map_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/map_event_list.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/map_event_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/medal_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/memory_group.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/memory_storyline.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/memory_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/mini_game.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/mini_game_hub.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/mode_room.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/month_shop_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/music_album.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/music_collect_config.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/name_code.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/naval_academy_theme.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/navalacademy_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/navalacademy_shoppingstreet_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/newserver_shop_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/npc_squad_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/oilfield_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/open_systems_limited.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/painting_filte_map.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/painting_filte_world.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/pay_data_display.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/pay_level_award.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/player_resource.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/property_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/push_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/puzzle_card_affix.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/puzzle_card_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/puzzle_combat_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/puzzle_relics_effect.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/puzzle_relics_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/puzzle_ship_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/quota_shop_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/re_map_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/recommend_shop.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/return_giftpack_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/return_pt_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/return_sign_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/return_task_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/roll_attr.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/secretary_special_ship.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/secretary_special_ship_expression.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/server_language.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/settings_other_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/shake_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/sham_battle_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/share_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_blueprint.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_breakout.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_by_star.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_by_type.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_create_exchange.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_create_material.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_group.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_personality.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_strengthen.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_data_trans.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_l2d.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_l2d_tips.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_level.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_meta_breakout.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_meta_repair.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_meta_repair_effect.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_meta_skilltask.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_expression.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_expression_ex.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_newmainui_shift.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_reward.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_template_column_time.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_words.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_words_add.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_skin_words_extra.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_spine_shift.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_strengthen_blueprint.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_strengthen_meta.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/ship_transform.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/shop_banner_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/shop_discount_coupon_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/shop_furniture_relation.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/shop_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/skill_benefit_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/skill_data_display.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/skill_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/skill_need_exp.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/skill_world_display.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/skin_page_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/skinshop_spine_scale.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/soundstory_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/specialunit_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/spweapon_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/spweapon_type.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/spweapon_upgrade.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/storeup_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/story_group.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/story_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/strategy_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/survey_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/task_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/task_data_trigger.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/task_meta_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/technology_catchup_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/technology_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/technology_shadow_unlock.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/tradingport_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/transform_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/tutorial_handbook.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/tutorial_handbook_task.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/user_level.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/voice_actor_cn.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/voice_bgm.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/vote_champion.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/weapon_name.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/weapon_property.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/weather_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/weekly_task_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/word_legal_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/word_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_boss_level.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_carry_item.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_catsearch_node.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_chapter_colormask.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_chapter_random.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_chapter_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_chapter_template_reset.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_collection_file_group.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_collection_file_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_collection_record_group.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_collection_record_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_effect_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_event_complete.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_event_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_event_desc.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_expedition_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_expedition_data_by_map.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_goods_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_help_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_item_data_origin.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_item_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_joint_boss_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_newshop_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_port_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_regions_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_sl_gbuff_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_stage_template.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_target_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_task_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/world_trap_data.json,lua_derived,true,true,0,true,JP reference data
JP/ShareCfg/worldboss_bufflist.json,lua_derived,true,true,0,true,JP reference data
JP/buff_cfg.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/activity_coloring_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/aircraft_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/barrage_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/bullet_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/chapter_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/chapter_template_loop.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/enemy_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/equip_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/equip_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/expedition_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/gametip.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/item_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/item_virtual_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/ship_data_breakout.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/ship_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/ship_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/ship_skin_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/ship_skin_words.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/shop_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/spweapon_data_statistics.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/task_data_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/weapon_name.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/weapon_property.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/world_chapter_template.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/world_effect_data.json,lua_derived,true,true,0,true,JP reference data
JP/sharecfgdata/world_event_data.json,lua_derived,true,true,0,true,JP reference data
JP/skill_cfg.json,lua_derived,true,true,0,true,JP reference data
global/build_pools.json,belfast_helper,true,true,0,true,Belfast helper; separately verified
global/build_times.json,belfast_helper,true,true,0,true,Belfast helper; separately verified
global/requisition_ships.json,belfast_helper,true,true,0,true,Belfast helper; separately verified
global/versions.json,belfast_helper,true,true,0,true,Belfast helper; separately verified
